EventType,Rate
"SEQ(F, E)",3603,0.0
"SEQ(F, E)",3604,0.0
"SEQ(F, E)",3606,0.0
"SEQ(F, E)",3607,0.0
"SEQ(F, E)",3608,0.0
"SEQ(F, E)",3609,0.0
"SEQ(F, E)",3610,0.0
"SEQ(F, E)",3611,0.0
"SEQ(F, E)",3612,0.0
"SEQ(F, E)",3613,0.0
"SEQ(F, E)",3614,0.0
"SEQ(F, E)",3615,0.0
"SEQ(F, E)",3616,0.0
"SEQ(F, E)",3617,0.0
"SEQ(F, E)",3618,0.0
"SEQ(F, E)",3619,0.0
"SEQ(F, E)",3620,0.0
"SEQ(F, E)",3621,0.0
"SEQ(F, E)",3622,0.0
"SEQ(F, E)",3623,0.0
"SEQ(F, E)",3624,0.0
"SEQ(F, E)",3625,0.0
"SEQ(F, E)",3626,0.0
"SEQ(F, E)",3627,0.0
"SEQ(F, E)",3628,0.0
"SEQ(F, E)",3629,0.0
"SEQ(F, E)",3630,0.0
"SEQ(F, E)",3631,0.0
"SEQ(F, E)",3632,0.0
"SEQ(F, E)",3633,0.0
"SEQ(F, E)",3634,0.0
"SEQ(F, E)",3635,0.0
"SEQ(F, E)",3636,0.0
"SEQ(F, E)",3637,0.0
"SEQ(F, E)",3638,0.0
"SEQ(F, E)",3639,0.0
"SEQ(F, E)",3640,0.0
"SEQ(F, E)",3641,0.0
"SEQ(F, E)",3642,0.0
"SEQ(F, E)",3643,0.0
"SEQ(F, E)",3644,0.0
"SEQ(F, E)",3645,0.0
"SEQ(F, E)",3646,0.0
"SEQ(F, E)",3647,0.0
"SEQ(F, E)",3648,0.0
"SEQ(F, E)",3649,0.0
"SEQ(F, E)",3650,0.0
"SEQ(F, E)",3651,0.0
"SEQ(F, E)",3652,0.0
"SEQ(F, E)",3653,0.0
"SEQ(F, E)",3654,0.0
"SEQ(F, E)",3655,0.0
"SEQ(F, E)",3656,0.0
"SEQ(F, E)",3657,0.0
"SEQ(F, E)",3658,0.0
"SEQ(F, E)",3659,0.0
"SEQ(F, E)",3660,0.0
"SEQ(F, E)",3661,0.0
"SEQ(F, E)",3662,0.0
"SEQ(F, E)",3663,0.0
"SEQ(F, E)",3664,0.0
"SEQ(F, E)",3665,0.0
"SEQ(F, E)",3666,0.0
"SEQ(F, E)",3667,0.0
"SEQ(F, E)",3668,0.0
"SEQ(F, E)",3669,0.0
"SEQ(F, E)",3670,0.0
"SEQ(F, E)",3671,0.0
"SEQ(F, E)",3672,0.0
"SEQ(F, E)",3673,0.0
"SEQ(F, E)",3674,0.0
"SEQ(F, E)",3675,0.0
"SEQ(F, E)",3676,0.0
"SEQ(F, E)",3677,0.0
"SEQ(F, E)",3678,0.0
"SEQ(F, E)",3679,0.0
"SEQ(F, E)",3680,0.0
"SEQ(F, E)",3681,0.0
"SEQ(F, E)",3682,0.0
"SEQ(F, E)",3683,0.0
"SEQ(F, E)",3684,0.0
"SEQ(F, E)",3685,0.0
"SEQ(F, E)",3686,0.0
"SEQ(F, E)",3687,0.0
"SEQ(F, E)",3688,0.0
"SEQ(F, E)",3689,0.0
"SEQ(F, E)",3690,0.0
"SEQ(F, E)",3691,0.0
"SEQ(F, E)",3692,0.0
"SEQ(F, E)",3693,0.0
"SEQ(F, E)",3694,0.0
"SEQ(F, E)",3695,0.0
"SEQ(F, E)",3696,0.0
"SEQ(F, E)",3697,0.0
"SEQ(F, E)",3698,0.0
"SEQ(F, E)",3699,0.0
"SEQ(F, E)",3700,0.0
"SEQ(F, E)",3701,0.0
"SEQ(F, E)",3702,0.0
"SEQ(F, E)",3703,0.0
"SEQ(F, E)",3704,0.0
"SEQ(F, E)",3705,0.0
"SEQ(F, E)",3707,0.0
"SEQ(F, E)",3708,0.0
"SEQ(F, E)",3709,0.0
"SEQ(F, E)",3710,0.0
"SEQ(F, E)",3711,0.0
"SEQ(F, E)",3712,0.0
"SEQ(F, E)",3713,0.0
"SEQ(F, E)",3714,0.0
"SEQ(F, E)",3715,0.0
"SEQ(F, E)",3716,0.0
"SEQ(F, E)",3717,0.0
"SEQ(F, E)",3718,0.0
"SEQ(F, E)",3719,0.0
"SEQ(F, E)",3720,0.0
"SEQ(F, E)",3721,0.0
"SEQ(F, E)",3722,0.0
"SEQ(F, E)",3723,0.0
"SEQ(F, E)",3724,0.0
"SEQ(F, E)",3725,0.0
"SEQ(F, E)",3726,0.0
"SEQ(F, E)",3727,0.0
"SEQ(F, E)",3728,0.0
"SEQ(F, E)",3729,0.0
"SEQ(F, E)",3730,0.0
"SEQ(F, E)",3731,0.0
"SEQ(F, E)",3732,0.0
"SEQ(F, E)",3733,0.0
"SEQ(F, E)",3734,0.0
"SEQ(F, E)",3735,0.0
"SEQ(F, E)",3736,0.0
"SEQ(F, E)",3737,0.0
"SEQ(F, E)",3738,0.0
"SEQ(F, E)",3739,0.0
"SEQ(F, E)",3740,0.0
"SEQ(F, E)",3741,0.0
"SEQ(F, E)",3742,0.0
"SEQ(F, E)",3743,0.0
"SEQ(F, E)",3744,0.0
"SEQ(F, E)",3745,0.0
"SEQ(F, E)",3746,0.0
"SEQ(F, E)",3747,0.0
"SEQ(F, E)",3748,0.0
"SEQ(F, E)",3749,0.0
"SEQ(F, E)",3750,0.0
"SEQ(F, E)",3751,0.0
"SEQ(F, E)",3752,0.0
"SEQ(F, E)",3753,0.0
"SEQ(F, E)",3754,0.0
"SEQ(F, E)",3755,0.0
"SEQ(F, E)",3756,0.0
"SEQ(F, E)",3757,0.0
"SEQ(F, E)",3758,0.0
"SEQ(F, E)",3759,0.0
"SEQ(F, E)",3760,0.0
"SEQ(F, E)",3761,0.0
"SEQ(F, E)",3762,0.0
"SEQ(F, E)",3763,0.0
"SEQ(F, E)",3764,0.0
"SEQ(F, E)",3765,0.0
"SEQ(F, E)",3766,0.0
"SEQ(F, E)",3767,0.0
"SEQ(F, E)",3768,0.0
"SEQ(F, E)",3769,0.0
"SEQ(F, E)",3770,0.0
"SEQ(F, E)",3771,0.0
"SEQ(F, E)",3772,0.0
"SEQ(F, E)",3773,0.0
"SEQ(F, E)",3774,0.0
"SEQ(F, E)",3775,0.0
"SEQ(F, E)",3776,0.0
"SEQ(F, E)",3777,0.0
"SEQ(F, E)",3778,0.0
"SEQ(F, E)",3779,0.0
"SEQ(F, E)",3780,0.0
"SEQ(F, E)",3781,0.0
"SEQ(F, E)",3782,0.0
"SEQ(F, E)",3783,0.0
"SEQ(F, E)",3784,0.0
"SEQ(F, E)",3785,0.0
"SEQ(F, E)",3786,0.0
"SEQ(F, E)",3787,0.0
"SEQ(F, E)",3788,0.0
"SEQ(F, E)",3789,0.0
"SEQ(F, E)",3790,0.0
"SEQ(F, E)",3791,0.0
"SEQ(F, E)",3792,0.0
"SEQ(F, E)",3793,0.0
"SEQ(F, E)",3794,0.0
"SEQ(F, E)",3795,0.0
"SEQ(F, E)",3796,0.0
"SEQ(F, E)",3797,0.0
"SEQ(F, E)",3798,0.0
"SEQ(F, E)",3799,0.0
"SEQ(F, E)",3800,0.0
"SEQ(F, E)",3801,0.0
"SEQ(F, E)",3802,0.0
"SEQ(F, E)",3803,0.0
"SEQ(F, E)",3804,0.0
"SEQ(F, E)",3805,0.0
"SEQ(F, E)",3806,0.0
"SEQ(F, E)",3807,0.0
"SEQ(F, E)",3809,0.0
"SEQ(F, E)",3810,0.0
"SEQ(F, E)",3811,0.0
"SEQ(F, E)",3812,0.0
"SEQ(F, E)",3813,0.0
"SEQ(F, E)",3814,0.0
"SEQ(F, E)",3815,0.0
"SEQ(F, E)",3816,0.0
"SEQ(F, E)",3817,0.0
"SEQ(F, E)",3818,0.0
"SEQ(F, E)",3819,0.0
"SEQ(F, E)",3820,0.0
"SEQ(F, E)",3821,0.0
"SEQ(F, E)",3822,0.0
"SEQ(F, E)",3823,0.0
"SEQ(F, E)",3824,0.0
"SEQ(F, E)",3825,0.0
"SEQ(F, E)",3826,0.0
"SEQ(F, E)",3827,0.0
"SEQ(F, E)",3828,0.0
"SEQ(F, E)",3829,0.0
"SEQ(F, E)",3830,0.0
"SEQ(F, E)",3831,0.0
"SEQ(F, E)",3832,0.0
"SEQ(F, E)",3833,0.0
"SEQ(F, E)",3834,0.0
"SEQ(F, E)",3835,0.0
"SEQ(F, E)",3836,0.0
"SEQ(F, E)",3837,0.0
"SEQ(F, E)",3838,0.0
"SEQ(F, E)",3839,13.8
"SEQ(F, E)",3840,93.6
"SEQ(F, E)",3841,11.9
"SEQ(F, E)",3842,32.7
"SEQ(F, E)",3843,32.7
"SEQ(F, E)",3844,32.7
"SEQ(F, E)",3845,32.7
"SEQ(F, E)",3846,32.7
"SEQ(F, E)",3847,32.7
"SEQ(F, E)",3848,32.7
"SEQ(F, E)",3849,0.0
"SEQ(F, E)",3850,0.0
"SEQ(F, E)",3851,0.0
"SEQ(F, E)",3852,0.0
"SEQ(F, E)",3853,0.0
"SEQ(F, E)",3854,0.0
"SEQ(F, E)",3855,0.0
"SEQ(F, E)",3856,0.0
"SEQ(F, E)",3857,0.0
"SEQ(F, E)",3858,0.0
"SEQ(F, E)",3859,0.0
"SEQ(F, E)",3860,0.0
"SEQ(F, E)",3861,0.0
"SEQ(F, E)",3862,0.0
"SEQ(F, E)",3863,0.0
"SEQ(F, E)",3864,0.0
"SEQ(F, E)",3865,0.0
"SEQ(F, E)",3866,0.0
"SEQ(F, E)",3867,0.0
"SEQ(F, E)",3868,0.0
"SEQ(F, E)",3869,0.0
"SEQ(F, E)",3870,0.0
"SEQ(F, E)",3871,0.0
"SEQ(F, E)",3872,0.0
"SEQ(F, E)",3873,0.0
"SEQ(F, E)",3874,0.0
"SEQ(F, E)",3875,0.0
"SEQ(F, E)",3876,0.0
"SEQ(F, E)",3877,0.0
"SEQ(F, E)",3878,0.0
"SEQ(F, E)",3879,0.0
"SEQ(F, E)",3880,0.0
"SEQ(F, E)",3881,0.0
"SEQ(F, E)",3882,0.0
"SEQ(F, E)",3883,0.0
"SEQ(F, E)",3884,0.0
"SEQ(F, E)",3885,0.0
"SEQ(F, E)",3886,0.0
"SEQ(F, E)",3887,0.0
"SEQ(F, E)",3888,0.0
"SEQ(F, E)",3889,0.0
"SEQ(F, E)",3890,0.0
"SEQ(F, E)",3891,0.0
"SEQ(F, E)",3892,0.0
"SEQ(F, E)",3893,0.0
"SEQ(F, E)",3894,0.0
"SEQ(F, E)",3895,0.0
"SEQ(F, E)",3896,0.0
"SEQ(F, E)",3897,0.0
"SEQ(F, E)",3898,0.0
"SEQ(F, E)",3899,0.0
"SEQ(F, E)",3901,0.0
"SEQ(F, E)",3902,0.0
"SEQ(F, E)",3903,0.0
"SEQ(F, E)",3904,0.0
"SEQ(F, E)",3905,0.0
"SEQ(F, E)",3906,0.0
"SEQ(F, E)",3907,0.0
"SEQ(F, E)",3908,0.0
"SEQ(F, E)",3909,0.0
"SEQ(F, E)",3910,0.0
"SEQ(F, E)",3911,0.0
"SEQ(F, E)",3912,0.0
"SEQ(F, E)",3913,0.0
"SEQ(F, E)",3914,0.0
"SEQ(F, E)",3915,0.0
"SEQ(F, E)",3916,0.0
"SEQ(F, E)",3917,0.0
"SEQ(F, E)",3918,0.0
"SEQ(F, E)",3919,0.0
"SEQ(F, E)",3920,0.0
"SEQ(F, E)",3921,0.0
"SEQ(F, E)",3922,0.0
"SEQ(F, E)",3923,0.0
"SEQ(F, E)",3924,0.0
"SEQ(F, E)",3925,0.0
"SEQ(F, E)",3926,0.0
"SEQ(F, E)",3927,0.0
"SEQ(F, E)",3928,0.0
"SEQ(F, E)",3929,0.0
"SEQ(F, E)",3930,0.0
